original_title,genres,popularity
Snow White and the Seven Dwarfs,Fantasy|Animation|Family,80.171283
La niña santa,Drama|Foreign,0.684881
Shalako,Western,3.598457
Incident at Loch Ness,Adventure|Comedy|Horror,1.452152
The Dog Lover,Drama,1.193219
GirlHouse,Horror|Thriller,8.039223
La chambre bleue,Drama|Crime|Thriller,2.486992
House at the End of the Drive,Thriller|Horror,0.43049
Batman,Family|Adventure|Comedy|Science Fiction|Crime,9.815394
"Lock, Stock and Two Smoking Barrels",Comedy|Crime,16.032594
The Ballad of Gregorio Cortez,Western,0.592821
Festen,Drama,10.240917
Trees Lounge,Comedy|Drama,3.443916
Vượt Sóng,Drama,0.072066
The Basket,Drama,0.430758
Eddie: The Sleepwalking Cannibal,Horror|Comedy,0.143784
Kurmanjan Datka. Queen of the Mountains,Drama|Action,0.077873
Def-Con 4,Science Fiction,0.319792
The Hebrew Hammer,Action|Comedy,1.600797
Neal 'n' Nikki,Comedy|Romance,0.285131
The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,Comedy,5.628399
Forget Me Not,Drama|Horror|Romance,5.065752
Rebecca,Drama|Mystery,18.426825
Friday the 13th Part 2,Horror|Thriller,16.517777
The Lost Weekend,Drama,6.903314
C.H.U.D.,Horror|Science Fiction,4.45544
Filly Brown,Drama,0.106949
The Lion of Judah,Adventure|Animation|Comedy|Family,0.165909
Niagara,Crime|Drama|Thriller,9.903992
How Green Was My Valley,Drama,7.70019
Da Sweet Blood of Jesus,Thriller|Comedy|Romance,4.480579
"Sex, Lies, and Videotape",Drama,10.869492
Saw,Horror|Mystery|Crime,63.655973
Super Troopers,Comedy|Crime|Mystery,16.312803
The Algerian,,0.025364
Los insólitos peces gato,Comedy|Drama,1.473405
Monsoon Wedding,Comedy|Drama|Romance,8.109958
You Can Count on Me,Drama|Romance,7.142448
The Trouble with Harry,Comedy|Mystery|Thriller,6.920873
But I'm a Cheerleader,Comedy,4.826908
Home Run,Drama,3.085411
Reservoir Dogs,Crime|Thriller,66.925866
The Blue Bird,Drama|Family|Fantasy,1.280733
"Il buono, il brutto, il cattivo",Western,88.377076
Que Horas Ela Volta?,Drama,9.683622
Blue Like Jazz,Drama|Comedy,1.6116
Down & Out With The Dolls,Comedy|Music,0.002386
"Pink Ribbons, Inc.",Documentary,0.097913
Certifiably Jonathan,Comedy,0.047781
Q,Drama|Romance,20.422246
La Navaja De Don Juan,Drama|Comedy,0.021678
Grand Theft Parsons,Crime|Comedy|Drama|Adventure,1.998557
Extreme Movie,Comedy,8.148187
The Charge of the Light Brigade,Action|Adventure|Drama|War,2.968235
Below Zero,Thriller|Horror,1.36514
Crowsnest,,0.057564
Airborne,Action|Adventure|Comedy,8.001156
Cotton Comes to Harlem,Action|Adventure,1.079125
The Wicked Within,Horror,1.906151
Bleeding Hearts,Horror,0.100533
Waiting...,Comedy,10.230583
Dead Man's Shoes,Drama|Thriller|Crime,12.818441
From a Whisper to a Scream,Comedy|Horror,1.220072
Sex With Strangers,Documentary,0.014406
Dracula: Pages from a Virgin's Diary,Horror,0.552361
Faith Like Potatoes,Drama,0.147886
Beyond the Black Rainbow,Fantasy|Science Fiction|Horror,7.717237
Serbuan maut,Action|Thriller|Crime,40.285095
The Dead Undead,Horror|Science Fiction|Action,0.249457
The Vatican Exorcisms,Horror|Documentary|Mystery,0.447166
Casablanca,Drama|Romance,43.729123
Lake Mungo,Horror|Thriller,4.653047
Rocket Singh: Salesman of the Year,Drama|Comedy|Romance,3.000435
Silent Running,Adventure|Drama|Science Fiction,11.095414
Rocky,Drama,72.19808
The Sleepwalker,Drama,0.926084
Tom Jones,Adventure|Comedy|History|Romance,2.833166
Unfriended,Horror|Thriller,41.972329
Taxi Driver,Crime|Drama,58.845025
The Howling,Drama|Horror,6.532855
Dr. No,Adventure|Action|Thriller,48.901542
Chernobyl Diaries,Horror|Thriller,20.649145
Hellraiser,Horror,22.583834
God's Not Dead 2,Drama,6.96858
Cry_Wolf,Horror|Thriller,6.926926
Gojira ni-sen mireniamu,Adventure|Horror|Action|Science Fiction,3.322721
Blue Valentine,Drama|Romance,26.881611
Transamerica,Drama,9.773398
The Devil Inside,Thriller|Horror,13.152822
Beyond the Valley of the Dolls,Comedy|Drama|Thriller,4.289003
Love Me Tender,Drama|Action|Western|Music|Romance,1.444258
An Inconvenient Truth,Documentary,14.139004
Sands of Iwo Jima,Action|Drama|History|War,3.851
Shine a Light,Documentary|Music,2.162522
The Green Inferno,Action|Adventure|Horror|Thriller,17.845161
Departure,Drama|Romance|Family,0.42583
The Sessions,Drama|Romance|Comedy,9.115486
"Food, Inc.",Documentary,15.017162
October Baby,Drama,1.86221
Next Stop Wonderland,Comedy|Drama|Romance,1.334481
The Skeleton Twins,Drama,15.699363
Martha Marcy May Marlene,Drama|Thriller,17.806082
Obvious Child,Comedy|Romance,10.12895
Frozen River,Drama,4.805651
20 Feet from Stardom,Documentary|Music,5.247956
Two Girls and a Guy,Drama|Romance,4.86805
Walking and Talking,Comedy|Drama|Romance,0.367312
Who Killed the Electric Car?,Documentary,5.323184
The Broken Hearts Club: A Romantic Comedy,Comedy|Drama|Romance,3.424158
Bubba Ho-tep,Comedy|Horror|Thriller|Mystery|Fantasy,9.954848
Slam,Drama,0.29245
Brigham City,Crime|Drama|Mystery|Thriller,0.280083
Fiza,Drama|Foreign|Romance,0.043023
Orgazmo,Comedy,5.06516
All the Real Girls,Drama|Romance,3.65924
Dream with the Fishes,Comedy,0.948316
Blue Car,Drama,0.672695
Palo Alto,Drama,16.570708
Ajami,Crime|Drama,0.51799
Wristcutters: A Love Story,Comedy|Drama|Fantasy|Romance,8.542921
I Origins,Science Fiction|Drama,37.555398
The Battle of Shaker Heights,Comedy|Drama|Romance,5.20209
Jagal,Documentary,8.887411
Taxi to the Dark Side,Documentary,0.748565
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Documentary,0.436148
Guiana 1838,Drama,0.030253
Lisa Picard Is Famous,,0.690089
Antarctica: A Year on Ice,Drama|Adventure|Documentary,1.883947
A LEGO Brickumentary,Documentary,1.631274
Hardflip,Drama|Action,0.341461
Chocolate: Deep Dark Secrets,Thriller,0.887821
The House of the Devil,Mystery|Horror,8.628485
The Perfect Host,Comedy|Thriller|Crime,6.507094
Safe Men,Comedy|Crime,1.190729
Speedway Junky,Romance|Drama|Crime,0.340019
The Last Big Thing,Comedy|Drama,0.678475
The Specials,Action|Comedy,9.055447
16 to Life,Comedy|Romance,0.108468
Alone With Her,Crime|Drama|Romance|Thriller,2.175696
Creative Control,Drama|Science Fiction,1.50211
Special,Drama|Fantasy|Science Fiction,1.260314
Sparkler,,0.547654
The Helix... Loaded,Action|Comedy|Science Fiction,0.0206
In Her Line of Fire,Drama|Action|Thriller,0.429587
The Jimmy Show,Comedy|Drama,0.098351
Heli,Crime|Drama,3.629777
Karachi se Lahore,Family|Comedy,0.060003
Loving Annabelle,Drama|Romance,7.145832
Hits,Drama|Comedy,3.638411
Jimmy and Judy,Action|Crime|Drama|Thriller,1.255771
Frat Party,Comedy|Romance,0.783842
The Party's Over,Drama,0.118324
Proud,Drama,0.023681
The Poker House,Drama,2.948576
Childless,,0.243853
ZMD: Zombies of Mass Destruction,Horror,1.563711
Snow White: A Deadly Summer,Horror|Thriller,0.653495
A escondidas,Romance|Drama,1.233688
My Last Day Without You,Comedy|Drama|Romance,0.153625
Steppin: The Movie,Comedy|Romance,0.328498
Doc Holliday's Revenge,Western,0.4594
Black Rock,Thriller|Horror,7.207051
Truth or Dare,Horror|Thriller|Mystery,6.679954
The Pet,Drama|Thriller,1.284741
Bang Bang Baby,Science Fiction|Drama|Music,0.973323
Fear Clinic,Horror,1.859965
Zombie Hunter,Comedy|Action|Science Fiction|Thriller,3.418372
A Fine Step,Drama,0.65434
Charly,Drama|Romance|Science Fiction,0.178689
Banshee Chapter,Horror|Thriller,7.310879
Ask Me Anything,Drama|Mystery|Thriller,8.976128
And Then Came Love,Comedy|Romance,0.280829
Food Chains,Documentary,0.795698
On the Waterfront,Crime|Drama,16.015599
L!fe Happens,Comedy,5.974156
"4 luni, 3 săptămîni și 2 zile",Drama,9.270133
The Horror Network Vol. 1,Horror,0.392658
Hard Candy,Drama|Thriller,25.918007
The Quiet,Drama|Thriller,4.0971
Circumstance,Drama,2.34239
Fruitvale Station,Drama,20.967146
The Brass Teapot,Comedy|Fantasy|Thriller,10.639774
Bambi,Animation|Drama|Family,47.651878
The Hammer,Comedy,0.957022
Latter Days,Drama|Comedy|Romance,5.424916
Le bonheur d'Elza,Drama,0.007254
1982,Drama,0.175885
"For a Good Time, Call...",Comedy,14.238376
Celeste & Jesse Forever,Comedy|Drama|Romance,9.436431
Time Changer,Comedy|Drama|Family|Science Fiction,0.339757
London to Brighton,Crime|Drama|Thriller,3.060685
American Hero,Action|Comedy|Science Fiction,5.023091
Windsor Drive,Thriller|Mystery,0.504251
جدایی نادر از سیمین,Drama,12.049373
Crying with Laughter,Comedy|Drama|Thriller,0.108135
Welcome to the Dollhouse,Comedy|Drama,5.870319
Ruby in Paradise,Drama|Romance,0.59424
Raising Victor Vargas,Drama|Romance,3.643662
Die Büchse der Pandora,Drama|Thriller|Romance,1.824184
Harrison Montgomery,,0.006943
Cama adentro,Drama|Foreign,0.038706
Deterrence,Action|Drama|Mystery|Thriller,2.171288
The Mudge Boy,Drama,5.292536
The Young Unknowns,Drama,0.004922
Not Cool,Comedy,1.186971
Død snø,Horror|Comedy,11.205726
Saints and Soldiers,Action|Adventure|Drama|History|War,6.003418
Vessel,Horror|Science Fiction,0.322553
American Graffiti,Comedy|Drama,19.326115
Iraq for Sale: The War Profiteers,Documentary,1.517771
Aqua Teen Hunger Force Colon Movie Film for Theaters,Animation|Comedy,1.453146
Safety Not Guaranteed,Comedy|Romance|Science Fiction|Drama,25.186002
Kevin Hart: Laugh at My Pain,Comedy|Documentary,5.498834
Kill List,Horror|Thriller|Crime,12.203041
The Innkeepers,Horror|Thriller,14.386807
Il conformista,Drama,8.429295
Interview with the Assassin,Drama|Thriller,0.471264
Donkey Punch,Horror|Drama|Thriller|Crime,3.283886
All the Boys Love Mandy Lane,Horror|Mystery|Thriller,12.284939
Bled,Horror,1.039149
High Noon,Western,18.644023
Hoop Dreams,Documentary,9.188431
Rize,Documentary,1.623769
L.I.E. Long Island Expressway,Drama,7.731064
The Sisterhood of Night,Mystery|Drama|Thriller,2.868942
B-Girl,Crime|Drama|Music,0.631571
Half Nelson,Drama,12.378031
Naturally Native,Drama,0.578798
Hav Plenty,Action|Comedy|Romance|Science Fiction|Thriller,0.003142
Adulterers,Thriller|Crime|Drama,1.471139
Escape from Tomorrow,Horror|Fantasy,1.352222
Starsuckers,Documentary|Foreign,0.429083
The Hadza:  Last of the First,Documentary,0.045648
After,Mystery|Thriller,4.596157
Treachery,Drama,0.283059
Walter,Drama|Comedy,2.659006
Top Hat,Comedy|Music|Romance,3.898498
The Blair Witch Project,Horror|Mystery,41.690578
Woodstock,History|Documentary|Music,3.409764
The Kentucky Fried Movie,Comedy,10.861167
Mercy Streets,Action|Adventure|Drama,0.099902
Arnolds Park,Thriller|Mystery,0.006069
Broken Vessels,Drama,0.069277
Water & Power,Crime|Drama,0.350557
They Will Have to Kill Us First,Music|Documentary,0.071349
Light from the Darkroom,,0.012942
Médecin de campagne,Drama|Comedy,2.651304
The Maid's Room,Thriller,1.501688
A Hard Day's Night,Comedy|Music,10.730056
The Harvest (La Cosecha),Documentary,0.010909
Love Letters,Drama|Thriller,0.001586
Julija in Alfa Romeo,Comedy|Drama,0.061248
Fireproof,Drama,6.093989
Faith Connections,Documentary|Drama,0.48088
Benji,Adventure|Family|Romance,2.651418
Open Water,Drama|Thriller,15.611857
High Road,Comedy,1.292948
Kingdom of the Spiders,Horror|Science Fiction,2.537032
Mad Hot Ballroom,Documentary|Family,0.772668
The Station Agent,Drama|Comedy,11.578545
To Save A Life,Drama,0.05021
Wordplay,Documentary,0.906096
Beyond the Mat,Documentary,2.778633
The Singles Ward,Comedy|Drama|Family|Romance,0.920591
Osama,Drama,1.447734
Sholem Aleichem: Laughing In The Darkness,Documentary,0.109579
Groove,Drama|Music|Romance,1.09454
The R.M.,Comedy|Crime|Family,0.082978
Twin Falls Idaho,Drama|Romance,0.619136
Mean Creek,Crime|Drama,8.519202
Hurricane Streets,Romance|Crime|Drama,0.36447
Never Again,Comedy|Romance,0.039077
Civil Brand,Crime|Drama|Thriller,0.665512
Lonesome Jim,Comedy|Drama|Romance,3.433625
Drinking Buddies,Romance|Drama,17.378455
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Documentary,0.425195
七人の侍,Action|Drama,39.756748
Kita svajonių komanda,Documentary,0.388401
Johnny Suede,Comedy|Romance,1.354816
Finishing The Game,Comedy,0.459625
Rubber,Comedy|Drama|Fantasy|Horror|Mystery,9.108949
Kiss the Bride,Drama|Comedy|Romance,1.65426
The Slaughter Rule,Drama,1.390909
Monsters,Drama|Thriller|Science Fiction,26.406001
The Californians,Drama|Comedy,0.218736
The Living Wake,Comedy,0.383442
Detention of the Dead,Comedy|Horror,2.391847
疯狂的石头,Action|Comedy,1.68502
Scott Walker: 30 Century Man,Documentary|Music,0.607782
Everything Put Together,Drama,0.046903
Good Kill,Action|Drama|Thriller,10.924273
The Outrageous Sophie Tucker,,0.021419
Now Is Good,Drama|Romance,14.142073
Girls Gone Dead,Horror|Comedy,1.600171
America Is Still the Place,,0.0
Subconscious,Action|Thriller|Mystery,0.397323
Enter Nowhere,Mystery|Science Fiction|Thriller,3.637857
El Rey de Najayo,Crime|Drama,0.080105
Fight to the Finish,Romance|Action,0.251828
Alleluia! The Devil's Carnival,Music|Horror,0.674398
The Sound and the Shadow,Thriller|Comedy|Mystery,0.072359
Rodeo Girl,Family,0.087574
Born to Fly: Elizabeth Streb vs. Gravity,Documentary,0.069244
The Little Ponderosa Zoo,,0.073079
The Toxic Avenger,Science Fiction|Action|Comedy|Horror,6.672008
Straight Out of Brooklyn,Drama,0.161517
Bloody Sunday,Action|Adventure|Drama|History,7.330691
Diamond Ruff,,0.165257
Conversations with Other Women,Drama|Romance,4.442355
Poultrygeist: Night of the Chicken Dead,Horror|Comedy,3.905877
Mutual Friends,,0.136721
42nd Street,Music|Comedy|Romance,1.933366
Rise of the Entrepreneur: The Search for a Better Way,,0.052942
Metropolitan,Comedy|Drama,1.014966
Så som i himmelen,Romance|Drama|Comedy|Music,4.321249
Roadside,Horror|Drama,0.160234
Napoleon Dynamite,Comedy,23.603514
Blue Ruin,Crime|Thriller,25.349758
Paranormal Activity,Horror|Mystery,47.456823
Dogtown and Z-Boys,Documentary,3.291609
Monty Python and the Holy Grail,Adventure|Comedy|Fantasy,64.782984
Quinceañera,Drama,0.034135
Gory Gory Hallelujah,,0.033883
Tarnation,Documentary|Drama,1.063439
I Want Your Money,Documentary,0.084344
Love in the Time of Monsters,Horror|Comedy,0.133619
...E tu vivrai nel terrore! L'aldilà,Horror,8.022122
What Happens in Vegas,Comedy|Romance,38.100488
The Dark Hours,Horror|Science Fiction|Thriller,1.428483
My Beautiful Laundrette,Romance|Drama|Comedy,3.703005
Fabled,Drama|Mystery|Thriller,0.003352
Show Me,Drama|Thriller,0.231297
Viskningar och rop,Drama,11.347855
Intolerance,Drama,3.232447
Trekkies,Documentary,2.77754
The Broadway Melody,Drama|Music|Romance,0.968865
The Evil Dead,Horror,35.037625
Maniac,Horror,19.331884
Censored Voices,History|Documentary,0.59458
Murderball,Documentary,1.085909
American Ninja 2: The Confrontation,Action|Adventure|Drama,5.061107
51 Birch Street,Documentary,0.049921
Rotor DR1,Science Fiction|Family,0.249561
12 Angry Men,Drama,59.259204
My Dog Tulip,Animation|Comedy|Drama,1.170257
It Happened One Night,Comedy|Romance,11.871424
Κυνόδοντας,Drama,28.858238
Tupac: Resurrection,Music|Documentary,1.314576
Tumbleweeds,Comedy|Drama,1.505703
The Prophecy,Fantasy|Horror|Thriller,11.818333
Chacun Cherche Son Chat,Comedy,1.410387
Pieces of April,Comedy|Drama,4.270596
The Big Swap,,0.627763
Old Joy,Drama,1.673208
Wendy and Lucy,Drama,0.713906
3 Backyards,Drama,0.17817
Pierrot le fou,Drama|Thriller,7.791898
Sisters in Law,Documentary,0.025211
Ayurveda: Art of Being,Documentary,0.055868
Nothing But a Man,Drama,0.008453
"First Love, Last Rites",Drama,0.374291
Fighting Tommy Riley,Action|Adventure|Drama,0.045429
Royal Kill,Action|Thriller,1.088501
The Looking Glass,,0.062979
Death Race 2000,Action|Comedy|Science Fiction,6.473667
Locker 13,Horror|Drama|Thriller,1.905197
Midnight Cabaret,Horror,0.001389
Anderson's Cross,Romance|Comedy|Drama,0.006323
Bizarre,Drama|Romance,0.583446
Graduation Day,Horror,1.452199
Some Guy Who Kills People,Comedy|Horror|Thriller,2.733725
Compliance,Drama|Thriller|Crime,8.942203
Chasing Amy,Comedy|Drama|Romance,20.601483
Lovely & Amazing,Comedy|Drama|Romance,1.45917
Death Calls,,0.005883
Better Luck Tomorrow,Crime|Drama,3.877036
The Incredibly True Adventure of Two Girls In Love,Comedy|Drama|Romance,1.70819
Chuck & Buck,Comedy|Drama,0.812855
American Desi,Drama|Comedy|Romance,0.126304
Amidst the Devil's Wings,Drama|Action|Crime,0.018087
Cube,Thriller|Science Fiction|Mystery,44.656151
Love and Other Catastrophes,Comedy|Romance,0.619348
I Married a Strange Person!,Drama|Comedy|Animation,0.293649
November,Drama|Mystery|Thriller,5.742359
Like Crazy,Drama|Romance,21.825564
Teeth and Blood,Horror,0.055325
Sugar Town,Comedy,0.375423
The Motel,Drama|Comedy,0.120505
The Canyons,Thriller|Drama,6.978907
On the Outs,Drama,0.493223
Shotgun Stories,Drama|Thriller,5.251143
Exam,Thriller|Mystery,20.265518
The Sticky Fingers of Time,Science Fiction|Drama,0.130169
Sunday School Musical,Music,0.46049
Rust,Drama,0.399491
Ink,Action|Fantasy,5.217002
The Christmas Bunny,Drama|Family,0.065103
Butterfly,Crime|Drama,1.063615
UnDivided,,0.010607
The Frozen,Horror|Thriller,1.084387
Horse Camp,Family|Drama,0.172299
Give Me Shelter,Documentary,0.278981
The Big Parade,Drama|Romance|War,0.785744
Little Big Top,Comedy,0.0921
Along the Roadside,Romance|Comedy|Music,0.166655
Bronson,Drama|Action|Crime,18.450613
Western Religion,Western,0.58954
Burn,Foreign|Documentary,0.126676
Urbania,Romance|Drama,0.065155
The Stewardesses,Comedy,1.183892
"The Beast from 20,000 Fathoms",Adventure|Horror|Science Fiction,2.043661
Mad Max,Adventure|Action|Thriller|Science Fiction,33.142185
Swingers,Comedy|Romance,13.971674
Per un pugno di dollari,Western,38.771062
She Done Him Wrong,Comedy,0.622752
Short Cut to Nirvana: Kumbh Mela,,0.004998
The Grace Card,Drama,0.616283
Middle of Nowhere,Drama,2.836537
Drei,Romance|Drama|Comedy,5.937602
The Business of Fancydancing,Music|Drama,0.06104
Call + Response,Documentary,0.062089
Malevolence,Crime|Horror|Thriller,1.077321
Reality Show,,0.472123
Super Hybrid,Horror,4.009379
Baghead,Drama|Comedy|Horror,3.299345
Solitude,Horror,0.018716
Chats perchés,Documentary,0.092562
Ordet,Drama,3.225189
Good Dick,Comedy|Drama|Romance,1.948435
The Man from Earth,Science Fiction|Drama,31.339015
The Trials Of Darryl Hunt,Documentary,0.15066
Samantha: An American Girl Holiday,Drama|Family,4.980585
Yesterday Was a Lie,Drama|Mystery|Science Fiction|Thriller,0.145014
Theresa Is a Mother,Music|Comedy|Drama,0.036532
H.,Thriller|Drama|Science Fiction,1.045623
Archaeology of a Woman,Drama,0.254659
بچه‌های آسمان,Drama|Comedy|Family,7.072118
Weekend,Drama|Romance,1.041254
She's Gotta Have It,Comedy|Romance,6.722213
Butterfly Girl,Documentary,0.015189
Lumea e a mea,Drama,0.327622
Another Earth,Drama|Science Fiction,25.402697
Sweet Sweetback's Baadasssss Song,Action|Drama|Romance,0.132878
Perfect Cowboy,Drama,0.050978
Tadpole,Comedy|Drama|Romance,8.570328
Once,Drama|Music|Romance,19.052179
The Woman Chaser,Drama,0.619979
The Horse Boy,Documentary,0.465404
When the Lights Went Out,Thriller|Drama|Horror,2.805351
Heroes of Dirt,Action|Drama,0.076647
A Charlie Brown Christmas,Animation|Family|Comedy|TV Movie,8.701183
Antarctic Edge: 70° South,Documentary,0.021392
Aroused,Documentary,2.557258
Top Spin,Documentary,0.523122
Roger & Me,Documentary|History,3.284903
An American in Hollywood,,0.015697
Sound of My Voice,Science Fiction|Drama|Mystery,6.192383
The Blood of My Brother: A Story of Death in Iraq,,0.005256
Your Sister's Sister,Drama|Comedy,12.833247
A Dog's Breakfast,Comedy,2.213889
Une femme mariée: Suite de fragments d'un film tourné en 1964,Drama|Romance,1.112792
The Birth of a Nation,Drama,9.452808
The Work and The Story,Comedy,0.002388
Facing the Giants,Drama,4.563698
The Gallows,Horror|Thriller,18.045782
Eraserhead,Drama|Fantasy|Horror|Science Fiction,20.399578
